campaign,model,agent_mode,channel,scene,hops,milestones_done,milestones_trackable,milestones_presatisfied,steps_used,termination,frames_completed,max_steps,temperature,output_cap,thinking,milestone_hint,seed_count,codex_sandboxed,codex_timeout_s,server_port,wall_min,model_calls,ceiling_hits,wire_requests,input_tokens,output_tokens,trajectory,prompt_layout,response_style
c4h,Qwen3.8-27B,prolong,codex,0311,4,0,4,0,300,max_steps,-1|-1|-1|-1,300,0.7,1024,off,on,1,True,900,8002,13,16,0,49,983696,4116,trajectories/Qwen3.8-27B/prolong-codex-0311.jsonl,legacy,full
c4h,Qwen3.8-27B,prolong,codex,0482,4,1,4,0,300,max_steps,37|-1|-1|-1,300,0.7,1024,off,on,1,True,900,8001,48,18,0,55,1171655,4694,trajectories/Qwen3.8-27B/prolong-codex-0482.jsonl,legacy,full
c4h,Qwen3.8-27B,prolong,codex,0603,4,1,4,0,300,max_steps,38|-1|-1|-1,300,0.7,1024,off,on,1,True,900,8002,19,33,0,97,2447481,6061,trajectories/Qwen3.8-27B/prolong-codex-0603.jsonl,legacy,full
c4h,Qwen3.8-27B,prolong,codex,0726,4,4,4,0,159,agent_esc,12|63|157|81,300,0.7,1024,off,on,1,True,900,8002,22,32,0,96,2458128,8441,trajectories/Qwen3.8-27B/prolong-codex-0726.jsonl,legacy,full
c4h,Qwen3.8-27B,prolong,codex,0763,4,2,4,0,300,max_steps,1|27|-1|-1,300,0.7,1024,off,on,1,True,900,8001,23,20,0,58,1101336,3906,trajectories/Qwen3.8-27B/prolong-codex-0763.jsonl,legacy,full
q35a,Qwen3.5-27B,default,vllm,0033,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8004,19,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0074,4,3,4,0,200,max_steps,8|82|99|-1,200,0.7,1024,off,on,1,,,8001,19,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0102,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8004,17,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0118,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8004,18,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0130,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8003,18,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0133,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,18,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0140,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,22,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0168,4,1,4,0,200,max_steps,23|-1|-1|-1,200,0.7,1024,off,on,1,,,8001,17,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0182,4,2,4,0,200,max_steps,14|111|-1|-1,200,0.7,1024,off,on,1,,,8004,17,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0232,4,2,4,0,200,max_steps,188|-1|187|-1,200,0.7,1024,off,on,1,,,8001,18,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0274,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8004,18,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0306,4,4,4,0,44,agent_esc,6|14|20|43,200,0.7,1024,off,on,1,,,8001,4,44,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0311,4,0,4,2,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8003,18,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0316,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8003,17,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0368,4,0,4,1,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,19,201,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0369,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8001,20,201,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0408,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8004,19,201,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0410,4,1,4,0,200,max_steps,-1|-1|-1|141,200,0.7,1024,off,on,1,,,8003,18,202,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0412,4,1,4,0,200,max_steps,10|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,19,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0435,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,19,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0482,4,1,4,0,200,max_steps,27|-1|-1|-1,200,0.7,1024,off,on,1,,,8004,17,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0555,4,1,4,0,200,max_steps,-1|140|-1|-1,200,0.7,1024,off,on,1,,,8001,19,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0560,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,15,201,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0576,4,1,4,0,200,max_steps,-1|186|-1|-1,200,0.7,1024,off,on,1,,,8003,19,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0591,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8004,21,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0603,4,1,4,0,200,max_steps,-1|-1|172|-1,200,0.7,1024,off,on,1,,,8001,18,201,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0659,4,0,4,1,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8003,18,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0675,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,18,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0694,4,1,4,0,200,max_steps,-1|-1|-1|5,200,0.7,1024,off,on,1,,,8001,18,202,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0695,4,1,4,0,200,max_steps,-1|-1|86|-1,200,0.7,1024,off,on,1,,,8002,21,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0726,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,19,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0730,4,1,4,0,200,max_steps,-1|-1|63|-1,200,0.7,1024,off,on,1,,,8001,18,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,default,vllm,0763,4,1,4,0,200,max_steps,1|-1|-1|-1,200,0.7,1024,off,on,1,,,8003,18,201,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0033,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8001,58,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0074,4,2,4,0,200,max_steps,79|-1|153|-1,200,0.7,1024,off,on,1,,,8003,50,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0102,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8003,48,201,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0118,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,46,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0130,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,56,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0182,4,2,4,0,200,max_steps,85|34|-1|-1,200,0.7,1024,off,on,1,,,8001,52,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0232,4,3,4,0,200,max_steps,54|54|54|-1,200,0.7,1024,off,on,1,,,8002,48,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0274,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8003,47,201,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0306,4,1,4,0,200,max_steps,6|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,55,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0311,4,0,4,2,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8003,42,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0316,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,50,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0368,4,0,4,1,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,48,201,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0369,4,2,4,0,200,max_steps,19|149|-1|-1,200,0.7,1024,off,on,1,,,8003,59,201,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0408,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8001,53,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0410,4,2,4,0,200,max_steps,104|-1|157|-1,200,0.7,1024,off,on,1,,,8003,49,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0412,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8003,50,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0435,4,1,4,0,200,max_steps,80|-1|-1|-1,200,0.7,1024,off,on,1,,,8001,57,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0482,4,1,4,0,200,max_steps,162|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,56,202,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0502,4,1,4,0,200,max_steps,-1|-1|-1|47,200,0.7,1024,off,on,1,,,8003,60,201,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0555,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8001,55,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0560,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,46,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0576,4,2,4,0,200,max_steps,24|-1|28|-1,200,0.7,1024,off,on,1,,,8001,57,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0603,4,1,4,0,200,max_steps,-1|-1|75|-1,200,0.7,1024,off,on,1,,,8001,57,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0675,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,52,203,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0694,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8001,49,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0695,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8001,54,201,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0726,4,1,4,0,200,max_steps,13|-1|-1|-1,200,0.7,1024,off,on,1,,,8003,50,200,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0763,4,2,4,0,200,max_steps,2|26|-1|-1,200,0.7,1024,off,on,1,,,8001,52,201,0,,,,,legacy,full
q35a,Qwen3.5-27B,hypothesis,vllm,0074,4,3,4,0,200,max_steps,7|98|83|-1,200,0.7,1024,off,on,1,,,8001,27,202,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0102,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8004,29,201,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0118,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8004,32,201,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0130,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8003,22,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0182,4,1,4,0,200,max_steps,56|-1|-1|-1,200,0.7,1024,off,on,1,,,8004,29,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0232,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8001,27,201,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0306,4,3,4,0,200,max_steps,-1|19|66|80,200,0.7,1024,off,on,1,,,8001,33,201,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0311,4,0,4,2,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8003,27,201,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0408,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8004,38,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0410,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8003,30,201,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0412,4,1,4,0,200,max_steps,12|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,26,203,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0435,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,30,201,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0482,4,1,4,0,200,max_steps,60|-1|-1|-1,200,0.7,1024,off,on,1,,,8004,21,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0560,4,1,4,0,200,max_steps,54|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,24,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0576,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8003,27,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0603,4,1,4,0,200,max_steps,-1|-1|30|-1,200,0.7,1024,off,on,1,,,8001,29,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0675,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,34,201,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0694,4,0,4,0,200,max_steps,-1|-1|-1|-1,200,0.7,1024,off,on,1,,,8001,22,200,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0726,4,1,4,0,200,max_steps,23|-1|-1|-1,200,0.7,1024,off,on,1,,,8002,46,209,0,,,,,append-only,full
q35a,Qwen3.5-27B,hypothesis,vllm,0763,4,2,4,0,200,max_steps,4|103|-1|-1,200,0.7,1024,off,on,1,,,8003,23,201,0,,,,,append-only,full
q35a,Qwen3.5-27B,prolong,codex,0010,4,1,4,3,16,agent_esc,-1|-1|-1|15,200,0.7,1024,off,on,1,True,900,8003,4,11,0,,,,,legacy,full
q35a,Qwen3.5-27B,prolong,codex,0016,4,1,4,0,200,max_steps,1|-1|-1|-1,200,0.7,1024,off,on,1,True,900,8002,335,569,0,,,,,legacy,full
q35a,Qwen3.5-27B,prolong,codex,0019,4,1,4,0,200,max_steps,1|-1|-1|-1,200,0.7,1024,off,on,1,True,900,8001,18,36,0,,,,,legacy,full
q35a,Qwen3.5-27B,prolong,codex,0021,4,1,4,0,200,max_steps,-1|-1|1|-1,200,0.7,1024,off,on,1,True,900,8001,9,18,0,,,,,legacy,full
q35a,Qwen3.5-27B,prolong,codex,0026,4,1,4,0,200,max_steps,-1|-1|-1|7,200,0.7,1024,off,on,1,True,900,8002,11,28,0,,,,,legacy,full
